Route,Point,Date,Time,Cloud.Cover,Temperature,Wind.Speed,Disturbance,Precipitation,replicate
201,5,4/7/2021,9:04,0,11.7,1,1,None,2
201,6,4/7/2021,8:50,0,11.1,1,1,None,2
201,7,4/7/2021,8:36,0,11.1,0,2,None,2
201,8,4/7/2021,8:22,0,11.1,1,1,None,2
201,9,4/7/2021,8:08,0,11.1,0,1,None,2
201,10,4/7/2021,7:53,0,11.1,0,1,None,2
201,11,4/7/2021,7:38,0,11.1,0,1,None,2
201,12,4/7/2021,7:26,0,11.1,0,1,None,2
201,13,4/7/2021,6:50,0,11.1,0,1,None,2
201,14,4/7/2021,6:56,0,10.0,0,1,None,2
69,1,4/8/2021,9:05,90,13.9,1,1,None,2
69,2,4/8/2021,8:53,90,13.3,0,1,None,2
69,3,4/8/2021,8:39,80,14.4,1,2,None,2
69,4,4/8/2021,8:22,30,13.9,1,1,None,2
69,5,4/8/2021,8:10,40,13.9,1,2,None,2
69,6,4/8/2021,7:58,50,12.8,0,1,None,2
69,7,4/8/2021,7:47,80,12.8,0,4,None,2
69,8,4/8/2021,7:34,80,12.8,1,3,None,2
69,9,4/8/2021,7:22,70,12.8,0,4,None,2
69,10,4/8/2021,7:04,70,12.8,1,1,None,2
69,11,4/8/2021,6:43,0,12.8,0,1,None,2
96,1,4/8/2021,6:43,90,11.7,1,4,None,2
96,2,4/8/2021,6:53,90,11.7,0,2,None,2
96,3,4/8/2021,7:05,85,11.7,0,1,None,2
96,4,4/8/2021,7:17,85,12.2,1,1,None,2
96,5,4/8/2021,7:30,90,12.2,1,1,None,2
96,6,4/8/2021,7:42,90,12.2,0,2,None,2
96,7,4/8/2021,7:53,65,12.8,0,2,None,2
96,8,4/8/2021,8:04,65,12.8,0,1,None,2
96,9,4/8/2021,8:15,70,12.8,0,5,None,2
96,10,4/8/2021,8:28,70,12.8,1,4,None,2
96,11,4/8/2021,8:39,70,12.8,0,5,None,2
98,1,4/8/2021,8:14,95,12.2,1,4,None,2
98,2,4/8/2021,8:02,70,12.2,1,4,None,2
98,3,4/8/2021,7:49,100,12.2,1,3,None,2
98,4,4/8/2021,7:38,100,12.2,1,3,None,2
98,5,4/8/2021,7:26,100,12.2,1,1,None,2
98,6,4/8/2021,7:09,80,12.2,1,3,None,2
98,7,4/8/2021,6:56,100,12.8,1,4,None,2
98,8,4/8/2021,6:42,100,12.8,1,1,None,2
51,1,4/9/2021,9:31,10,12.8,0,1,None,2
51,2,4/9/2021,9:18,15,11.7,0,2,None,2
51,3,4/9/2021,9:03,30,10.0,1,3,None,2
51,4,4/9/2021,8:52,20,9.4,1,4,None,2
51,5,4/9/2021,8:36,75,9.4,1,1,None,2
51,6,4/9/2021,8:25,75,9.4,0,1,None,2
51,7,4/9/2021,8:12,60,9.4,1,1,None,2
51,8,4/9/2021,7:59,90,5.6,0,1,None,2
51,9,4/9/2021,7:45,30,5.6,1,1,None,2
51,10,4/9/2021,7:32,45,5.6,1,2,None,2
51,11,4/9/2021,7:20,80,5.6,0,1,None,2
51,12,4/9/2021,7:05,80,5.6,1,1,None,2
51,13,4/9/2021,6:51,80,5.6,0,1,None,2
51,14,4/9/2021,6:39,80,5.6,1,1,None,2
92,1,4/9/2021,9:28,10,12.8,0,1,None,2
92,2,4/9/2021,9:14,NA,12.8,1,1,None,2
92,3,4/9/2021,9:00,0,12.8,0,1,None,2
92,4,4/9/2021,8:39,0,10.0,1,1,None,2
92,5,4/9/2021,8:23,0,10.0,0,1,None,2
92,6,4/9/2021,8:12,0,-1.1,1,1,None,2
92,7,4/9/2021,7:58,0,10.0,1,1,None,2
92,8,4/9/2021,7:44,0,10.0,1,2,None,2
92,9,4/9/2021,7:30,0,10.0,0,1,None,2
92,10,4/9/2021,7:14,0,15.0,0,1,None,2
92,11,4/9/2021,7:00,0,15.0,0,1,None,2
92,12,4/9/2021,6:41,0,15.0,0,2,None,2
116,1,4/9/2021,9:28,5,14.4,0,1,None,2
116,2,4/9/2021,9:12,5,14.4,0,1,None,2
116,3,4/9/2021,9:00,5,14.4,0,1,None,2
116,4,4/9/2021,8:47,10,13.9,0,1,None,2
116,5,4/9/2021,8:35,15,13.3,0,1,None,2
116,6,4/9/2021,8:22,15,13.3,0,1,None,2
116,7,4/9/2021,8:02,5,12.2,0,1,None,2
116,8,4/9/2021,7:48,5,12.2,0,1,None,2
116,9,4/9/2021,7:35,5,12.2,0,1,None,2
116,10,4/9/2021,7:20,5,12.2,1,1,None,2
116,11,4/9/2021,7:06,0,12.2,0,1,None,2
116,12,4/9/2021,6:53,0,12.2,0,1,None,2
116,13,4/9/2021,6:40,0,12.2,0,1,None,2
254,1,4/9/2021,8:40,60,13.9,0,1,None,2
254,2,4/9/2021,8:27,35,12.8,0,2,None,2
254,3,4/9/2021,8:14,40,12.8,0,1,None,2
254,4,4/9/2021,8:01,50,12.8,0,3,None,2
254,5,4/9/2021,7:48,40,12.8,0,1,None,2
254,6,4/9/2021,7:36,40,12.8,1,2,None,1
254,7,4/9/2021,7:23,40,12.8,1,1,None,2
254,8,4/9/2021,7:10,100,12.8,1,1,None,2
254,9,4/9/2021,6:57,50,12.8,0,1,None,2
254,10,4/9/2021,6:42,30,12.8,0,2,None,2
42,1,4/10/2021,9:05,100,14.4,3,1,None,2
42,2,4/10/2021,8:50,100,15.0,1,1,None,2
42,3,4/10/2021,8:33,100,15.0,1,1,None,2
42,4,4/10/2021,8:18,100,15.0,1,2,None,2
42,5,4/10/2021,8:07,100,15.0,0,1,None,2
42,6,4/10/2021,7:50,100,16.1,0,1,None,2
42,7,4/10/2021,7:42,90,16.1,0,1,Lt. Rain,2
42,8,4/10/2021,7:27,90,16.1,1,3,None,2
42,9,4/10/2021,7:13,60,16.7,1,1,None,2
42,10,4/10/2021,6:59,30,16.1,0,1,None,2
42,11,4/10/2021,6:45,70,16.1,0,3,None,2
67,1,4/10/2021,6:41,90,15.0,0,3,None,2
67,2,4/10/2021,6:52,60,15.0,0,1,None,2
67,3,4/10/2021,7:03,85,15.0,1,2,None,2
67,4,4/10/2021,7:15,70,15.0,2,4,None,2
67,5,4/10/2021,7:26,95,15.6,1,4,None,2
67,6,4/10/2021,7:38,100,15.6,1,5,Lt. Rain,2
67,7,4/10/2021,7:49,100,16.1,1,4,Lt. Rain,2
67,8,4/10/2021,8:01,100,16.1,1,4,Lt. Rain,2
67,9,4/10/2021,8:12,100,16.7,2,1,None,2
23,1,4/11/2021,6:41,100,8.9,1,4,None,2
23,2,4/11/2021,6:53,20,8.9,1,4,None,2
23,3,4/11/2021,7:06,15,8.9,1,4,None,2
23,4,4/11/2021,7:20,80,8.9,1,2,None,2
23,5,4/11/2021,7:34,10,8.9,1,3,None,2
23,6,4/11/2021,7:47,10,8.9,1,3,None,2
23,7,4/11/2021,8:00,15,8.9,1,2,None,2
23,8,4/11/2021,8:14,10,9.4,1,1,None,2
23,9,4/11/2021,8:29,10,11.1,0,3,None,2
23,10,4/11/2021,8:54,10,11.1,0,1,None,2
3,1,4/12/2021,6:41,0,7.8,0,1,None,2
3,2,4/12/2021,6:58,0,9.4,1,1,None,2
3,3,4/12/2021,7:09,0,9.4,0,2,None,2
3,4,4/12/2021,7:21,0,10.6,1,1,None,2
3,5,4/12/2021,7:34,0,8.3,0,2,None,2
3,6,4/12/2021,7:46,0,8.3,0,2,None,2
3,7,4/12/2021,7:58,0,8.3,1,2,None,2
3,8,4/12/2021,8:12,0,8.3,1,1,None,2
3,9,4/12/2021,8:24,0,7.8,1,1,None,2
3,10,4/12/2021,8:37,0,8.3,1,1,None,2
3,11,4/12/2021,9:50,0,10.6,1,2,None,2
4,1,4/12/2021,8:40,0,11.1,0,1,None,2
4,2,4/12/2021,8:27,0,11.1,0,1,None,2
4,3,4/12/2021,8:13,0,11.1,1,1,None,2
4,4,4/12/2021,8:01,0,10.0,1,1,None,2
4,5,4/12/2021,7:48,0,10.0,0,1,None,2
4,6,4/12/2021,7:34,0,10.0,1,4,None,2
4,7,4/12/2021,7:22,0,10.0,0,1,None,2
4,8,4/12/2021,7:08,0,10.0,0,1,None,2
4,9,4/12/2021,6:55,0,10.0,0,3,None,2
4,10,4/12/2021,6:42,0,10.0,0,1,None,2
30,1,4/12/2021,9:20,0,10.0,0,1,None,2
30,2,4/12/2021,9:01,0,9.4,1,1,None,2
30,3,4/12/2021,8:49,0,8.9,0,1,None,2
30,4,4/12/2021,8:36,0,8.9,1,1,None,2
30,5,4/12/2021,8:25,15,8.9,1,1,None,2
30,6,4/12/2021,8:13,0,8.3,0,1,None,2
30,7,4/12/2021,8:01,0,7.8,1,1,None,2
30,8,4/12/2021,7:47,0,7.8,1,1,None,2
30,9,4/12/2021,7:35,5,7.2,1,1,None,2
30,10,4/12/2021,7:22,5,7.2,1,1,None,2
30,11,4/12/2021,7:09,20,7.2,1,1,None,2
30,12,4/12/2021,6:57,10,7.2,1,1,None,2
30,13,4/12/2021,6:39,0,7.2,0,1,None,2
57,1,4/12/2021,6:40,0,10.0,3,1,None,2
57,2,4/12/2021,6:52,0,10.0,3,1,None,2
57,3,4/12/2021,7:05,0,10.6,3,1,None,2
57,4,4/12/2021,7:17,0,11.1,3,1,None,2
57,5,4/12/2021,7:32,0,12.2,1,1,None,2
57,6,4/12/2021,7:45,0,12.2,2,1,None,2
57,7,4/12/2021,7:58,0,13.3,3,1,None,2
57,8,4/12/2021,8:09,0,13.9,2,1,None,2
57,9,4/12/2021,8:21,0,13.9,1,1,None,2
57,10,4/12/2021,8:36,0,13.9,1,1,None,2
57,11,4/12/2021,8:49,0,13.9,1,1,None,2
57,12,4/12/2021,9:01,0,13.9,2,1,None,2
40,1,4/13/2021,8:51,5,10.6,1,4,None,2
40,2,4/13/2021,8:40,0,8.9,2,5,None,2
40,3,4/13/2021,8:27,0,7.8,1,2,None,2
40,5,4/13/2021,8:08,0,7.8,2,4,None,2
40,6,4/13/2021,7:52,0,7.2,1,2,None,2
40,7,4/13/2021,7:44,5,7.2,2,3,None,2
40,8,4/13/2021,7:31,10,7.2,2,1,None,2
40,9,4/13/2021,7:16,20,7.2,1,1,None,2
40,10,4/13/2021,7:03,10,7.2,0,1,None,2
40,11,4/13/2021,6:48,0,7.8,1,1,None,2
99,1,4/13/2021,9:14,10,10.0,0,2,None,2
99,2,4/13/2021,9:02,15,10.0,0,1,None,2
99,3,4/13/2021,8:50,20,10.0,0,1,None,2
99,4,4/13/2021,8:37,10,7.2,0,1,None,2
99,5,4/13/2021,8:25,20,7.2,0,2,None,2
99,6,4/13/2021,8:11,20,7.2,1,1,None,2
99,7,4/13/2021,8:57,30,7.2,1,1,None,2
99,8,4/13/2021,7:44,40,7.2,2,1,None,2
99,9,4/13/2021,7:30,30,7.2,2,1,None,2
99,10,4/13/2021,7:16,30,7.2,3,1,None,2
99,11,4/13/2021,6:55,0,7.2,0,1,None,2
99,12,4/13/2021,6:35,0,7.2,1,3,None,2
145,1,4/13/2021,9:46,0,10.6,1,1,None,2
145,2,4/13/2021,9:32,0,10.6,0,1,None,2
145,3,4/13/2021,9:18,0,10.0,0,1,None,2
145,4,4/13/2021,9:05,0,8.9,0,3,None,2
145,5,4/13/2021,8:52,0,8.9,1,3,None,2
145,6,4/13/2021,8:37,0,8.9,0,2,None,2
145,7,4/13/2021,8:25,0,8.9,0,1,None,2
145,8,4/13/2021,8:11,0,8.9,1,1,None,2
145,9,4/13/2021,7:59,0,7.2,2,2,None,2
145,10,4/13/2021,7:45,5,7.2,1,1,None,2
145,11,4/13/2021,7:31,0,7.8,1,2,None,2
145,12,4/13/2021,7:16,5,7.8,1,2,None,2
145,13,4/13/2021,6:54,0,8.3,0,1,None,2
145,14,4/13/2021,6:33,0,7.8,0,1,None,2
199,1,4/13/2021,8:35,0,11.7,0,1,None,2
199,2,4/13/2021,8:23,0,11.7,1,3,None,2
199,3,4/13/2021,8:10,0,12.2,0,1,None,2
199,4,4/13/2021,7:58,0,12.8,1,1,None,2
199,5,4/13/2021,7:45,5,12.8,0,1,None,2
199,6,4/13/2021,7:32,5,12.8,1,3,None,2
199,7,4/13/2021,7:19,5,12.8,0,1,None,2
199,8,4/13/2021,7:06,0,12.8,1,3,None,2
199,9,4/13/2021,6:52,0,12.8,0,1,None,2
199,10,4/13/2021,6:37,0,13.3,2,1,None,2
20,1,4/14/2021,9:25,10,11.1,1,4,None,2
20,2,4/14/2021,9:13,0,11.1,0,2,None,2
20,3,4/14/2021,9:00,0,10.0,0,2,None,2
20,4,4/14/2021,8:48,5,10.0,0,1,None,2
20,5,4/14/2021,8:35,10,10.0,0,4,None,2
20,6,4/14/2021,8:23,0,10.0,0,2,None,1
20,7,4/14/2021,8:10,10,10.0,0,2,None,2
20,8,4/14/2021,7:54,20,8.9,0,4,None,2
20,9,4/14/2021,7:34,5,8.9,0,4,None,2
20,10,4/14/2021,7:15,0,10.0,1,4,None,2
20,11,4/14/2021,6:52,0,10.0,0,4,None,2
20,12,4/14/2021,6:33,5,10.0,0,2,None,1
24,1,4/14/2021,8:52,0,14.4,1,1,None,2
24,2,4/14/2021,8:41,10,12.2,0,1,None,1
24,3,4/14/2021,8:28,5,12.2,0,2,None,2
24,4,4/14/2021,8:15,0,11.7,1,2,None,2
24,5,4/14/2021,8:01,5,11.7,1,2,None,2
24,6,4/14/2021,7:48,5,11.7,1,1,None,2
24,7,4/14/2021,7:35,5,11.7,0,1,None,2
24,8,4/14/2021,7:22,0,10.0,1,1,None,2
24,9,4/14/2021,7:11,5,10.0,2,2,None,2
24,10,4/14/2021,6:58,20,11.1,1,1,None,2
24,11,4/14/2021,6:46,20,11.1,0,3,None,2
24,12,4/14/2021,6:32,10,11.1,1,1,None,2
172,1,4/14/2021,9:29,0,16.1,0,1,None,2
172,2,4/14/2021,9:13,0,16.1,0,1,None,2
172,3,4/14/2021,8:55,0,10.6,1,1,None,2
172,4,4/14/2021,8:36,0,13.9,1,1,None,2
172,5,4/14/2021,8:23,0,13.9,0,1,None,2
172,6,4/14/2021,8:10,0,13.9,0,1,None,2
172,7,4/14/2021,7:57,0,12.8,0,1,None,2
172,8,4/14/2021,7:44,0,12.8,0,1,None,2
172,9,4/14/2021,7:31,0,12.8,1,1,None,2
172,10,4/14/2021,7:16,0,12.8,0,1,None,2
172,11,4/14/2021,7:03,0,12.2,1,1,None,2
172,12,4/14/2021,6:50,0,12.8,1,2,None,2
172,13,4/14/2021,6:36,0,12.8,1,1,None,2
308,1,4/14/2021,6:35,0,9.4,0,1,None,2
308,2,4/14/2021,6:47,0,10.0,0,1,None,2
308,3,4/14/2021,6:59,0,10.6,0,1,None,2
308,4,4/14/2021,7:11,0,11.1,0,1,None,1
308,5,4/14/2021,7:23,0,11.1,0,1,None,2
308,6,4/14/2021,7:34,0,11.7,1,1,None,2
308,7,4/14/2021,7:45,0,11.7,0,1,None,2
308,8,4/14/2021,7:58,0,10.6,0,1,None,2
308,9,4/14/2021,8:11,0,11.1,0,1,None,2
308,10,4/14/2021,8:23,0,11.1,0,1,None,2
308,11,4/14/2021,8:36,0,11.7,0,1,None,2
308,12,4/14/2021,8:49,0,12.8,0,1,None,2
21,1,4/15/2021,9:18,95,8.9,1,1,None,2
21,2,4/15/2021,8:57,60,8.9,0,1,None,2
21,3,4/15/2021,8:23,40,8.9,1,1,None,2
21,4,4/15/2021,8:23,40,8.9,1,1,None,2
21,5,4/15/2021,8:09,60,8.9,0,3,None,2
21,6,4/15/2021,7:55,90,8.9,0,1,None,2
21,7,4/15/2021,7:40,100,8.9,0,2,None,2
21,8,4/15/2021,7:25,90,8.9,0,2,None,2
21,9,4/15/2021,7:10,90,8.9,0,2,None,2
21,10,4/15/2021,6:54,90,8.9,0,4,None,2
21,11,4/15/2021,6:31,90,8.9,0,1,None,2
53,1,4/15/2021,8:20,30,11.1,2,1,None,2
53,2,4/15/2021,8:09,30,10.0,2,1,None,2
53,3,4/15/2021,7:55,0,11.7,0,1,None,2
53,4,4/15/2021,7:43,20,11.7,0,1,None,2
53,5,4/15/2021,7:30,30,11.1,1,1,None,2
53,6,4/15/2021,7:17,0,12.8,0,1,None,2
53,7,4/15/2021,7:01,0,11.7,0,2,None,2
53,8,4/15/2021,6:35,0,12.8,1,1,None,2
73,1,4/15/2021,8:39,95,10.0,1,3,None,2
73,2,4/15/2021,8:26,100,10.0,0,3,None,2
73,3,4/15/2021,8:14,95,10.0,0,2,None,2
73,4,4/15/2021,8:01,85,10.0,1,2,None,2
73,5,4/15/2021,7:48,100,10.0,1,1,None,2
73,6,4/15/2021,7:35,100,10.0,1,1,None,2
73,7,4/15/2021,7:22,100,10.0,1,3,None,2
73,8,4/15/2021,7:10,100,10.0,1,1,None,2
73,9,4/15/2021,6:54,100,10.6,1,2,None,2
73,10,4/15/2021,6:33,100,11.1,0,1,None,2
98,1,4/16/2021,7:58,0,5.0,1,2,None,3
98,2,4/16/2021,7:47,90,4.4,1,2,None,3
98,3,4/16/2021,7:36,80,4.4,0,2,None,3
98,4,4/16/2021,7:24,80,3.9,0,2,None,3
98,5,4/16/2021,7:13,80,4.4,1,2,None,3
98,6,4/16/2021,NA,70,5.0,1,4,None,3
98,7,4/16/2021,8:45,90,3.9,1,1,None,3
98,8,4/16/2021,6:32,60,3.9,1,1,None,3
130,1,4/16/2021,8:47,95,9.4,0,4,None,3
130,2,4/16/2021,8:31,100,8.9,1,3,None,3
130,3,4/16/2021,8:19,100,8.3,0,4,None,3
130,4,4/16/2021,8:07,100,8.3,0,1,None,3
130,5,4/16/2021,7:56,100,8.3,0,2,None,3
130,6,4/16/2021,7:44,100,7.8,0,3,None,3
130,7,4/16/2021,7:33,100,7.8,0,3,None,3
130,8,4/16/2021,7:21,80,7.2,0,3,None,2
130,9,4/16/2021,7:09,80,6.1,0,3,None,3
130,10,4/16/2021,6:56,95,6.1,0,1,None,3
130,11,4/16/2021,6:44,100,6.1,0,1,None,3
130,12,4/16/2021,6:30,100,5.6,0,1,None,2
184,1,4/17/2021,6:30,100,8.9,0,1,None,3
184,2,4/17/2021,6:42,100,9.4,0,2,None,3
184,3,4/17/2021,6:54,100,10.6,0,1,None,3
184,4,4/17/2021,7:05,100,10.6,0,1,None,3
184,5,4/17/2021,7:16,100,10.6,0,1,None,3
184,6,4/17/2021,7:33,100,10.6,0,2,None,3
184,7,4/17/2021,7:42,100,10.6,1,1,None,3
184,8,4/17/2021,7:53,100,11.1,1,1,None,3
184,9,4/17/2021,8:05,100,11.1,0,1,None,3
184,10,4/17/2021,8:16,100,11.7,0,1,None,3
165,1,4/19/2021,6:40,0,7.8,1,2,None,3
165,2,4/19/2021,6:54,0,7.8,1,1,None,3
165,3,4/19/2021,7:07,0,7.8,0,1,None,3
165,4,4/19/2021,7:19,0,7.8,0,3,None,3
165,5,4/19/2021,7:56,0,7.8,1,2,None,3
165,6,4/19/2021,8:08,0,7.8,1,3,None,3
165,7,4/19/2021,8:20,0,8.9,1,1,None,3
165,8,4/19/2021,8:33,0,10.0,1,1,None,3
165,9,4/19/2021,8:44,0,10.0,1,1,None,3
165,10,4/19/2021,8:55,0,10.0,1,2,None,3
165,11,4/19/2021,9:06,0,10.0,1,1,None,3
165,12,4/19/2021,9:19,0,10.0,1,2,None,3
182,1,4/19/2021,6:27,0,10.0,0,1,None,3
182,2,4/19/2021,6:40,0,11.1,2,2,None,3
182,3,4/19/2021,6:52,0,11.1,1,3,None,3
182,4,4/19/2021,7:04,0,9.4,1,3,None,3
182,5,4/19/2021,7:16,0,9.4,1,1,None,3
182,6,4/19/2021,7:29,0,9.4,2,1,None,3
182,7,4/19/2021,7:41,0,10.0,1,1,None,3
182,8,4/19/2021,7:53,0,10.6,0,3,None,3
182,9,4/19/2021,8:05,0,10.6,1,1,None,3
183,1,4/19/2021,8:01,0,8.3,1,5,None,3
183,2,4/19/2021,7:48,0,8.3,1,5,None,3
183,3,4/19/2021,7:36,0,7.2,2,5,None,3
183,4,4/19/2021,7:23,0,6.7,1,5,None,3
183,5,4/19/2021,7:11,0,6.7,1,5,None,3
183,6,4/19/2021,6:58,0,6.7,1,4,None,3
183,7,4/19/2021,6:46,0,7.2,1,1,None,3
183,8,4/19/2021,6:31,0,7.2,1,1,None,3
204,1,4/19/2021,6:22,0,8.9,2,1,None,3
204,2,4/19/2021,6:35,0,9.4,2,3,None,3
204,3,4/19/2021,6:48,0,9.4,1,1,None,3
204,4,4/19/2021,6:58,0,9.4,0,4,None,4
204,5,4/19/2021,7:11,0,9.4,1,3,None,3
204,6,4/19/2021,7:21,0,9.4,4,1,None,3
204,7,4/19/2021,7:33,0,9.4,1,1,None,3
204,8,4/19/2021,7:45,0,10.0,1,4,None,3
204,9,4/19/2021,7:55,0,10.6,0,4,None,3
204,10,4/19/2021,8:06,0,10.0,0,1,None,3
204,11,4/19/2021,8:17,0,10.0,3,5,None,3
204,12,4/19/2021,8:30,0,10.0,1,1,None,3
69,1,4/20/2021,8:45,50,7.2,1,1,None,3
69,2,4/20/2021,8:20,20,7.2,1,1,None,3
69,3,4/20/2021,8:11,30,7.2,1,3,None,3
69,4,4/20/2021,7:59,10,6.7,1,2,None,3
69,5,4/20/2021,7:47,10,7.2,1,3,None,3
69,6,4/20/2021,7:34,20,7.8,1,1,None,3
69,7,4/20/2021,7:22,20,7.8,1,1,None,3
69,8,4/20/2021,7:11,10,6.7,1,1,None,3
69,9,4/20/2021,6:58,10,6.7,1,1,None,3
69,10,4/20/2021,6:45,10,6.7,1,1,None,3
69,11,4/20/2021,6:32,15,7.2,1,1,None,3
102,1,4/20/2021,6:30,0,8.9,1,1,None,3
102,2,4/20/2021,6:42,40,8.9,1,2,None,3
102,3,4/20/2021,6:54,30,8.9,1,2,None,3
102,4,4/20/2021,7:06,15,8.3,1,2,None,3
102,5,4/20/2021,7:19,20,8.3,2,3,None,3
102,6,4/20/2021,7:31,30,8.3,2,2,None,2
102,7,4/20/2021,7:43,25,8.9,1,4,None,2
102,9,4/20/2021,8:06,10,9.4,1,1,None,3
102,10,4/20/2021,8:20,15,10.0,1,1,None,3
102,11,4/20/2021,8:34,10,10.0,2,1,None,3
194,1,4/20/2021,8:20,20,7.8,0,1,None,3
194,2,4/20/2021,8:08,35,7.8,1,2,None,3
194,3,4/20/2021,7:56,40,7.2,1,2,None,3
194,4,4/20/2021,7:44,40,6.1,1,3,None,3
194,5,4/20/2021,7:32,50,6.1,1,3,None,3
194,6,4/20/2021,7:19,50,6.1,0,2,None,3
194,7,4/20/2021,7:06,45,6.1,0,2,None,3
194,8,4/20/2021,6:53,10,6.1,0,2,None,3
194,9,4/20/2021,6:41,15,6.1,0,1,None,3
194,10,4/20/2021,6:30,0,6.1,1,2,None,3
19,1,4/21/2021,8:18,30,7.8,4,1,None,3
19,2,4/21/2021,8:06,5,7.8,2,1,None,3
19,3,4/21/2021,7:53,20,7.2,3,1,None,3
19,4,4/21/2021,7:41,10,7.2,4,1,None,3
19,5,4/21/2021,7:29,0,7.2,3,1,None,3
19,6,4/21/2021,7:14,0,7.2,1,2,None,3
19,7,4/21/2021,6:53,0,6.1,1,1,None,3
19,8,4/21/2021,6:30,10,6.1,2,1,None,3
77,1,4/21/2021,6:24,0,7.8,1,1,None,3
77,2,4/21/2021,6:36,0,9.4,0,3,None,3
77,3,4/21/2021,6:47,0,9.4,0,1,None,3
77,4,4/21/2021,6:59,0,10.0,0,4,None,3
77,5,4/21/2021,7:10,0,10.0,1,5,None,2
77,6,4/21/2021,7:21,0,10.0,0,5,None,3
77,7,4/21/2021,7:32,0,10.0,0,5,None,3
77,8,4/21/2021,7:50,0,10.0,2,1,None,3
77,9,4/21/2021,8:05,0,10.0,1,1,None,3
77,10,4/21/2021,8:19,0,10.0,3,1,None,3
101,1,4/21/2021,6:27,70,10.6,2,1,None,3
101,2,4/21/2021,6:41,50,10.6,1,2,None,3
101,3,4/21/2021,6:53,0,10.0,1,2,None,3
101,4,4/21/2021,7:06,0,10.6,1,2,None,3
101,5,4/21/2021,7:20,0,10.0,1,4,None,2
101,6,4/21/2021,7:32,0,10.0,1,5,None,3
101,7,4/21/2021,7:44,10,11.1,2,5,None,3
101,8,4/21/2021,7:56,10,11.1,1,3,None,2
101,9,4/21/2021,8:08,0,12.2,1,3,None,3
101,10,4/21/2021,8:19,0,12.2,2,4,None,2
308,1,4/21/2021,9:01,0,10.0,1,1,None,3
308,2,4/21/2021,8:49,10,9.4,1,4,None,3
308,3,4/21/2021,8:38,0,10.0,1,1,None,3
308,4,4/21/2021,8:28,30,9.4,1,1,None,2
308,5,4/21/2021,8:16,20,10.0,2,1,None,3
308,6,4/21/2021,8:05,0,10.0,2,1,None,3
308,7,4/21/2021,7:55,0,9.4,2,1,None,3
308,8,4/21/2021,7:43,0,9.4,0,1,None,3
308,9,4/21/2021,7:33,0,9.4,0,1,None,3
308,10,4/21/2021,7:20,0,9.4,0,1,None,3
308,11,4/21/2021,7:09,0,9.4,1,1,None,3
308,12,4/21/2021,6:53,0,9.4,1,1,None,3
92,1,4/22/2021,6:25,0,-1.7,0,1,None,3
92,2,4/22/2021,6:38,0,-1.1,0,1,None,3
92,3,4/22/2021,6:53,0,-1.1,0,1,None,3
92,4,4/22/2021,7:05,0,-0.6,0,2,None,3
92,5,4/22/2021,7:20,0,-0.6,0,1,None,3
92,6,4/22/2021,7:32,0,-0.6,0,1,None,3
92,7,4/22/2021,7:45,0,0.0,0,1,None,3
92,8,4/22/2021,7:58,0,0.0,0,2,None,3
92,9,4/22/2021,8:11,0,0.0,0,1,None,3
92,10,4/22/2021,8:25,0,0.0,0,1,None,3
92,11,4/22/2021,8:38,0,0.0,0,1,None,3
92,12,4/22/2021,8:51,0,0.0,0,1,None,3
118,1,4/22/2021,6:28,0,-1.7,0,2,None,3
118,2,4/22/2021,6:41,0,-1.7,1,1,None,3
118,3,4/22/2021,6:52,0,-1.7,1,1,None,3
118,4,4/22/2021,7:04,0,-1.7,1,1,None,3
118,5,4/22/2021,7:16,0,-1.7,1,1,None,3
118,6,4/22/2021,7:30,0,-1.7,0,2,None,3
118,7,4/22/2021,7:47,0,-1.1,1,1,None,3
118,8,4/22/2021,8:01,0,-1.1,1,1,None,3
118,9,4/22/2021,8:15,0,-1.1,1,1,None,3
118,10,4/22/2021,8:29,0,0.0,1,1,None,3
223,1,4/22/2021,8:38,0,0.0,1,4,None,3
223,2,4/22/2021,8:25,0,0.0,0,2,None,3
223,3,4/22/2021,8:11,0,0.0,0,2,None,3
223,4,4/22/2021,7:59,0,0.0,0,1,None,2
223,5,4/22/2021,7:45,0,0.0,0,1,None,2
223,6,4/22/2021,7:28,0,0.0,1,2,None,3
223,7,4/22/2021,7:16,0,0.0,1,1,None,3
223,8,4/22/2021,7:04,0,0.0,1,1,None,3
223,9,4/22/2021,6:51,0,0.0,1,3,None,3
223,10,4/22/2021,6:39,0,0.0,1,3,None,3
223,11,4/22/2021,6:27,0,0.0,1,1,None,3
252,1,4/22/2021,8:22,0,1.1,1,1,None,3
252,2,4/22/2021,8:11,0,0.0,1,1,None,3
252,3,4/22/2021,7:58,0,0.0,1,2,None,3
252,4,4/22/2021,7:47,0,0.0,1,2,None,3
252,5,4/22/2021,7:35,0,0.0,1,1,None,3
252,6,4/22/2021,7:22,0,0.0,1,1,None,3
252,7,4/22/2021,7:07,0,-0.6,1,1,None,3
252,8,4/22/2021,6:54,0,-0.6,1,1,None,3
252,9,4/22/2021,6:41,0,-0.6,1,1,None,3
252,10,4/22/2021,6:29,0,-0.6,0,3,None,3
4,1,4/23/2021,8:35,0,1.1,0,1,None,3
4,2,4/23/2021,8:14,0,1.1,0,1,None,3
4,3,4/23/2021,8:03,0,1.1,0,1,None,3
4,4,4/23/2021,7:54,0,1.1,0,1,None,3
4,5,4/23/2021,7:40,0,1.1,0,4,None,3
